_id,lat,lon,name,monthly_mean_swell_rating,monthly_mean_wave_height_min,monthly_mean_wave_height_max,monthly_mean_water_temperature_max,monthly_mean_water_temperature_min,n_samples_per_month,wind_times,weather_times
6140ef22abc5baa1ca17b6be,58.5252,-3.1231,Keiss,0.96,0.25,0.39,11.74,11.74,261,"Cross-shore_83,Offshore_150,Onshore_28","BRIEF_SHOWERS_13,BRIEF_SHOWERS_POSSIBLE_6,CLEAR_51,CLOUDY_20,DRIZZLE_10,LIGHT_RAIN_14,LIGHT_SHOWERS_29,LIGHT_SHOWERS_POSSIBLE_2,MIST_2,MOSTLY_CLEAR_2,MOSTLY_CLOUDY_11,NIGHT_CLEAR_14,NIGHT_CLOUDY_5,NIGHT_LIGHT_SHOWERS_5,NIGHT_MIST_1,NIGHT_MOSTLY_CLEAR_1,OVERCAST_75"
6140efe18bf6a093035a86aa,58.6079,-3.4277,Murkle Point,1.05,0.27,0.41,11.74,11.74,261,"Cross-shore_122,Offshore_74,Onshore_65","BRIEF_SHOWERS_7,BRIEF_SHOWERS_POSSIBLE_9,CLEAR_55,CLOUDY_26,DRIZZLE_9,FOG_1,LIGHT_RAIN_12,LIGHT_SHOWERS_44,LIGHT_SHOWERS_POSSIBLE_1,MIST_6,MOSTLY_CLEAR_1,MOSTLY_CLOUDY_6,NIGHT_CLEAR_14,NIGHT_CLOUDY_1,NIGHT_LIGHT_SHOWERS_7,NIGHT_MIST_1,NIGHT_MOSTLY_CLOUDY_1,NIGHT_OVERCAST_2,OVERCAST_58"
6140f1198bf6a013e15a86b0,58.6005,-3.5159,S*** Pipe,1.42,0.48,0.75,11.74,11.74,261,"Cross-shore_76,Offshore_40,Onshore_145","BRIEF_SHOWERS_6,BRIEF_SHOWERS_POSSIBLE_10,CLEAR_55,CLOUDY_26,DRIZZLE_9,FOG_1,LIGHT_RAIN_12,LIGHT_SHOWERS_44,LIGHT_SHOWERS_POSSIBLE_1,MIST_6,MOSTLY_CLEAR_1,MOSTLY_CLOUDY_6,NIGHT_CLEAR_14,NIGHT_CLOUDY_1,NIGHT_LIGHT_SHOWERS_7,NIGHT_MIST_1,NIGHT_MOSTLY_CLOUDY_1,NIGHT_OVERCAST_2,OVERCAST_58"
6140f20befa86e6233e23cb1,58.6039,-3.3978,Castlehill to Murkle,1.42,0.48,0.75,11.74,11.74,261,"Cross-shore_76,Offshore_40,Onshore_145","BRIEF_SHOWERS_6,BRIEF_SHOWERS_POSSIBLE_10,CLEAR_55,CLOUDY_26,DRIZZLE_9,FOG_1,LIGHT_RAIN_12,LIGHT_SHOWERS_44,LIGHT_SHOWERS_POSSIBLE_1,MIST_6,MOSTLY_CLEAR_1,MOSTLY_CLOUDY_6,NIGHT_CLEAR_14,NIGHT_CLOUDY_1,NIGHT_LIGHT_SHOWERS_7,NIGHT_MIST_1,NIGHT_MOSTLY_CLOUDY_1,NIGHT_OVERCAST_2,OVERCAST_58"
6140f284de9dac361406a57c,58.615,-3.3501,Dunnet Bay,1.63,0.56,0.88,11.74,11.74,261,"Cross-shore_19,Offshore_46,Onshore_196","BRIEF_SHOWERS_6,BRIEF_SHOWERS_POSSIBLE_10,CLEAR_55,CLOUDY_26,DRIZZLE_9,FOG_1,LIGHT_RAIN_12,LIGHT_SHOWERS_44,LIGHT_SHOWERS_POSSIBLE_1,MIST_6,MOSTLY_CLEAR_1,MOSTLY_CLOUDY_6,NIGHT_CLEAR_14,NIGHT_CLOUDY_1,NIGHT_LIGHT_SHOWERS_7,NIGHT_MIST_1,NIGHT_MOSTLY_CLOUDY_1,NIGHT_OVERCAST_2,OVERCAST_58"
6140f35434d40a5cc943cb10,58.5785,-4.7679,Durness,2.03,0.68,1.06,11.9,11.9,261,"Cross-shore_72,Offshore_30,Onshore_159","BRIEF_SHOWERS_22,BRIEF_SHOWERS_POSSIBLE_7,CLEAR_38,CLOUDY_15,DRIZZLE_12,FOG_1,LIGHT_RAIN_13,LIGHT_SHOWERS_67,MOSTLY_CLEAR_4,MOSTLY_CLOUDY_23,NIGHT_BRIEF_SHOWERS_POSSIBLE_1,NIGHT_CLEAR_10,NIGHT_LIGHT_SHOWERS_8,NIGHT_MOSTLY_CLOUDY_1,NIGHT_OVERCAST_6,OVERCAST_32,SHOWERS_1"
6140f3cea12541681e613a53,58.5692,-4.7383,Sango Bay,1.96,0.46,0.72,11.89,11.89,261,"Cross-shore_59,Offshore_124,Onshore_78","BRIEF_SHOWERS_22,BRIEF_SHOWERS_POSSIBLE_7,CLEAR_38,CLOUDY_15,DRIZZLE_12,FOG_1,LIGHT_RAIN_13,LIGHT_SHOWERS_67,MOSTLY_CLEAR_4,MOSTLY_CLOUDY_23,NIGHT_BRIEF_SHOWERS_POSSIBLE_1,NIGHT_CLEAR_10,NIGHT_LIGHT_SHOWERS_8,NIGHT_MOSTLY_CLOUDY_1,NIGHT_OVERCAST_6,OVERCAST_32,SHOWERS_1"
6140f496abef9b4269ed4e6c,58.5695,-4.0005,Strathy,1.6,0.44,0.69,11.85,11.85,261,"Cross-shore_108,Offshore_66,Onshore_87","BRIEF_SHOWERS_11,BRIEF_SHOWERS_POSSIBLE_6,CLEAR_45,CLOUDY_17,DRIZZLE_9,FOG_1,LIGHT_RAIN_11,LIGHT_SHOWERS_51,MIST_1,MOSTLY_CLEAR_1,MOSTLY_CLOUDY_31,NIGHT_BRIEF_SHOWERS_POSSIBLE_3,NIGHT_CLEAR_10,NIGHT_LIGHT_SHOWERS_8,NIGHT_MIST_1,NIGHT_MOSTLY_CLOUDY_1,NIGHT_OVERCAST_3,OVERCAST_50,SHOWERS_1"
61410e7097280c1466809247,58.55106,-4.07373,Armadale Bay,1.93,0.62,0.97,11.85,11.85,261,"Cross-shore_41,Offshore_41,Onshore_179","BRIEF_SHOWERS_12,BRIEF_SHOWERS_POSSIBLE_6,CLEAR_45,CLOUDY_17,DRIZZLE_9,FOG_1,LIGHT_RAIN_11,LIGHT_SHOWERS_50,MIST_1,MOSTLY_CLEAR_1,MOSTLY_CLOUDY_31,NIGHT_BRIEF_SHOWERS_POSSIBLE_3,NIGHT_CLEAR_10,NIGHT_LIGHT_SHOWERS_8,NIGHT_MIST_1,NIGHT_MOSTLY_CLOUDY_1,NIGHT_OVERCAST_3,OVERCAST_50,SHOWERS_1"
61410f6cde9dac27ca06a59e,56.6518,-2.5017,Lunan Bay,0.83,0.28,0.44,12.26,12.26,261,"Cross-shore_121,Offshore_92,Onshore_48","BRIEF_SHOWERS_1,BRIEF_SHOWERS_POSSIBLE_12,CLEAR_105,CLOUDY_42,DRIZZLE_24,FOG_1,HEAVY_RAIN_1,LIGHT_RAIN_8,LIGHT_SHOWERS_9,MOSTLY_CLEAR_2,MOSTLY_CLOUDY_2,NIGHT_CLEAR_15,NIGHT_CLOUDY_5,NIGHT_DRIZZLE_7,NIGHT_LIGHT_SHOWERS_2,NIGHT_LIGHT_SHOWERS_POSSIBLE_1,NIGHT_MOSTLY_CLOUDY_1,NIGHT_OVERCAST_5,OVERCAST_17,RAIN_1"
61410ff1a1254134e2613a6d,57.4856,-1.7925,Peterhead,0.94,0.31,0.48,12.03,12.03,261,"Cross-shore_114,Offshore_101,Onshore_46","BRIEF_SHOWERS_3,BRIEF_SHOWERS_POSSIBLE_9,CLEAR_64,CLOUDY_46,DRIZZLE_7,LIGHT_RAIN_10,LIGHT_SHOWERS_34,LIGHT_SHOWERS_POSSIBLE_3,MIST_2,MOSTLY_CLEAR_4,MOSTLY_CLOUDY_12,NIGHT_BRIEF_SHOWERS_POSSIBLE_3,NIGHT_CLEAR_9,NIGHT_CLOUDY_9,NIGHT_DRIZZLE_1,NIGHT_LIGHT_RAIN_3,NIGHT_LIGHT_SHOWERS_9,OVERCAST_25,RAIN_8"
61411054b363db6fbac0374f,56.9659,-2.2032,Stonehaven,0.86,0.29,0.45,12.21,12.21,261,"Cross-shore_118,Offshore_97,Onshore_46","BRIEF_SHOWERS_1,BRIEF_SHOWERS_POSSIBLE_6,CLEAR_96,CLOUDY_39,DRIZZLE_13,LIGHT_RAIN_13,LIGHT_SHOWERS_14,LIGHT_SHOWERS_POSSIBLE_3,MIST_1,MOSTLY_CLEAR_5,MOSTLY_CLOUDY_5,NIGHT_BRIEF_SHOWERS_1,NIGHT_CLEAR_10,NIGHT_CLOUDY_5,NIGHT_DRIZZLE_6,NIGHT_LIGHT_RAIN_4,NIGHT_LIGHT_SHOWERS_6,NIGHT_MOSTLY_CLOUDY_1,NIGHT_OVERCAST_2,OVERCAST_23,RAIN_7"
614110be62596925acaaddfb,57.1352,-2.0571,Nigg Bay,0.76,0.26,0.4,12.13,12.13,261,"Cross-shore_125,Offshore_97,Onshore_39","BRIEF_SHOWERS_4,BRIEF_SHOWERS_POSSIBLE_5,CLEAR_83,CLOUDY_38,DRIZZLE_9,LIGHT_RAIN_10,LIGHT_SHOWERS_26,LIGHT_SHOWERS_POSSIBLE_1,MOSTLY_CLEAR_1,MOSTLY_CLOUDY_9,NIGHT_BRIEF_SHOWERS_POSSIBLE_1,NIGHT_CLEAR_8,NIGHT_CLOUDY_8,NIGHT_DRIZZLE_1,NIGHT_LIGHT_RAIN_6,NIGHT_LIGHT_SHOWERS_7,NIGHT_MOSTLY_CLOUDY_2,NIGHT_OVERCAST_1,OVERCAST_33,RAIN_8"
6141112141bea21855d27c8d,57.2711,-2.0176,Balmedie to Newburgh,0.76,0.26,0.4,12.09,12.09,261,"Cross-shore_125,Offshore_97,Onshore_39","BRIEF_SHOWERS_4,BRIEF_SHOWERS_POSSIBLE_5,CLEAR_84,CLOUDY_38,DRIZZLE_9,LIGHT_RAIN_10,LIGHT_SHOWERS_26,LIGHT_SHOWERS_POSSIBLE_1,MOSTLY_CLEAR_1,MOSTLY_CLOUDY_8,NIGHT_BRIEF_SHOWERS_POSSIBLE_1,NIGHT_CLEAR_8,NIGHT_CLOUDY_8,NIGHT_DRIZZLE_1,NIGHT_LIGHT_RAIN_6,NIGHT_LIGHT_SHOWERS_7,NIGHT_MOSTLY_CLOUDY_2,NIGHT_OVERCAST_1,OVERCAST_33,RAIN_8"
61411180cc95b10c66e6d386,57.6675,-1.9094,St Combs to Inverallochy,1.17,0.51,0.8,12.08,12.08,261,"Cross-shore_90,Offshore_82,Onshore_89","BRIEF_SHOWERS_2,BRIEF_SHOWERS_POSSIBLE_6,CLEAR_67,CLOUDY_23,DRIZZLE_13,LIGHT_RAIN_19,LIGHT_SHOWERS_34,LIGHT_SHOWERS_POSSIBLE_2,MOSTLY_CLEAR_2,MOSTLY_CLOUDY_13,NIGHT_BRIEF_SHOWERS_POSSIBLE_1,NIGHT_CLEAR_10,NIGHT_CLOUDY_6,NIGHT_LIGHT_RAIN_2,NIGHT_LIGHT_RAIN_AND_FOG_1,NIGHT_LIGHT_SHOWERS_9,NIGHT_MOSTLY_CLOUDY_1,NIGHT_OVERCAST_3,OVERCAST_41,RAIN_6"
614113b78bf6a07d715a86d1,56.3007,-2.6396,Kingsbarns,0.88,0.35,0.55,12.64,12.64,261,"Cross-shore_80,Offshore_104,Onshore_77","BRIEF_SHOWERS_POSSIBLE_5,CLEAR_113,CLOUDY_39,DRIZZLE_8,LIGHT_RAIN_13,LIGHT_SHOWERS_11,MIST_1,MOSTLY_CLEAR_2,MOSTLY_CLOUDY_7,NIGHT_BRIEF_SHOWERS_POSSIBLE_2,NIGHT_CLEAR_12,NIGHT_CLOUDY_8,NIGHT_DRIZZLE_4,NIGHT_LIGHT_RAIN_2,NIGHT_LIGHT_SHOWERS_2,NIGHT_OVERCAST_8,OVERCAST_23,RAIN_1"
61411460f20970856ec3f716,57.4105,-1.8499,Cruden Bay,0.96,0.31,0.48,12.09,12.09,261,"Cross-shore_114,Offshore_101,Onshore_46","BRIEF_SHOWERS_3,BRIEF_SHOWERS_POSSIBLE_8,CLEAR_65,CLOUDY_46,DRIZZLE_7,LIGHT_RAIN_10,LIGHT_SHOWERS_34,LIGHT_SHOWERS_POSSIBLE_3,MIST_2,MOSTLY_CLEAR_4,MOSTLY_CLOUDY_12,NIGHT_BRIEF_SHOWERS_POSSIBLE_3,NIGHT_CLEAR_9,NIGHT_CLOUDY_9,NIGHT_DRIZZLE_1,NIGHT_LIGHT_RAIN_3,NIGHT_LIGHT_SHOWERS_9,OVERCAST_25,RAIN_8"
614114daabef9b0b9eed4f40,56.0522,-2.6361,Seacliff,1.67,0.41,0.64,12.63,12.63,261,"Cross-shore_66,Offshore_125,Onshore_70","BRIEF_SHOWERS_4,BRIEF_SHOWERS_POSSIBLE_21,CLEAR_66,CLOUDY_36,DRIZZLE_4,LIGHT_RAIN_19,LIGHT_SHOWERS_26,LIGHT_SHOWERS_POSSIBLE_5,MOSTLY_CLEAR_1,MOSTLY_CLOUDY_10,NIGHT_BRIEF_SHOWERS_1,NIGHT_BRIEF_SHOWERS_POSSIBLE_1,NIGHT_CLEAR_12,NIGHT_CLOUDY_5,NIGHT_DRIZZLE_1,NIGHT_LIGHT_RAIN_2,NIGHT_LIGHT_SHOWERS_11,NIGHT_MOSTLY_CLEAR_1,NIGHT_MOSTLY_CLOUDY_1,NIGHT_OVERCAST_4,OVERCAST_30"
6141155aa125417fbe613a73,56.1164,-3.1519,Kirkcaldy,1.15,0.22,0.34,12.7,12.7,261,"Cross-shore_45,Offshore_139,Onshore_77","BRIEF_SHOWERS_9,BRIEF_SHOWERS_POSSIBLE_8,CLEAR_58,CLOUDY_15,DRIZZLE_9,LIGHT_RAIN_15,LIGHT_SHOWERS_29,LIGHT_SHOWERS_POSSIBLE_3,MOSTLY_CLEAR_11,MOSTLY_CLOUDY_13,NIGHT_CLEAR_12,NIGHT_CLOUDY_1,NIGHT_DRIZZLE_5,NIGHT_LIGHT_SHOWERS_10,NIGHT_MIST_1,NIGHT_MOSTLY_CLOUDY_3,NIGHT_OVERCAST_5,OVERCAST_54"
614115e3fdbfd80d17600d17,55.953476,-3.10545,Portobello Beach,1.49,0.28,0.43,12.96,12.96,261,"Cross-shore_48,Offshore_128,Onshore_85","BRIEF_SHOWERS_7,BRIEF_SHOWERS_POSSIBLE_17,CLEAR_72,CLOUDY_23,DRIZZLE_9,LIGHT_RAIN_17,LIGHT_SHOWERS_28,LIGHT_SHOWERS_POSSIBLE_3,MOSTLY_CLEAR_3,MOSTLY_CLOUDY_14,NIGHT_BRIEF_SHOWERS_1,NIGHT_CLEAR_14,NIGHT_CLOUDY_5,NIGHT_DRIZZLE_5,NIGHT_LIGHT_RAIN_1,NIGHT_LIGHT_RAIN_AND_FOG_1,NIGHT_LIGHT_SHOWERS_5,NIGHT_OVERCAST_7,OVERCAST_29"
6141163c29cfc6ab1ea2e109,56.068576,-3.17349,Kinghorn,1.22,0.22,0.34,12.82,12.82,261,"Cross-shore_44,Offshore_150,Onshore_67","BRIEF_SHOWERS_7,BRIEF_SHOWERS_POSSIBLE_17,CLEAR_74,CLOUDY_23,DRIZZLE_9,LIGHT_RAIN_17,LIGHT_SHOWERS_28,LIGHT_SHOWERS_POSSIBLE_3,MOSTLY_CLEAR_2,MOSTLY_CLOUDY_14,NIGHT_BRIEF_SHOWERS_1,NIGHT_CLEAR_13,NIGHT_CLOUDY_5,NIGHT_DRIZZLE_5,NIGHT_LIGHT_RAIN_1,NIGHT_LIGHT_RAIN_AND_FOG_1,NIGHT_LIGHT_SHOWERS_5,NIGHT_OVERCAST_7,OVERCAST_29"
61411699b02b23d9650ece14,56.06387,-3.18502,Pettycur,0.05,0.04,0.06,12.82,12.82,261,"Cross-shore_57,Offshore_84,Onshore_120","BRIEF_SHOWERS_2,BRIEF_SHOWERS_POSSIBLE_14,CLEAR_58,CLOUDY_21,DRIZZLE_4,LIGHT_RAIN_16,LIGHT_SHOWERS_22,LIGHT_SHOWERS_POSSIBLE_4,MOSTLY_CLEAR_1,MOSTLY_CLOUDY_16,NIGHT_BRIEF_SHOWERS_3,NIGHT_CLEAR_13,NIGHT_DRIZZLE_3,NIGHT_FOG_3,NIGHT_LIGHT_RAIN_1,NIGHT_LIGHT_SHOWERS_4,NIGHT_MOSTLY_CLOUDY_1,NIGHT_OVERCAST_10,OVERCAST_63,RAIN_2"
614116fcde9daccc5906a5a9,56.05414,-3.2853,Silver Sands,0.55,0.1,0.16,12.85,12.85,261,"Cross-shore_43,Offshore_160,Onshore_58","BRIEF_SHOWERS_2,BRIEF_SHOWERS_POSSIBLE_14,CLEAR_59,CLOUDY_21,DRIZZLE_4,LIGHT_RAIN_16,LIGHT_SHOWERS_22,LIGHT_SHOWERS_POSSIBLE_4,MOSTLY_CLEAR_2,MOSTLY_CLOUDY_15,NIGHT_BRIEF_SHOWERS_3,NIGHT_CLEAR_12,NIGHT_DRIZZLE_3,NIGHT_FOG_3,NIGHT_LIGHT_RAIN_1,NIGHT_LIGHT_SHOWERS_4,NIGHT_MOSTLY_CLOUDY_1,NIGHT_OVERCAST_10,OVERCAST_63,RAIN_2"
61412509fe354ce2b21ac075,57.6661,-2.5181,Banff - Beach,1.17,0.49,0.76,12.13,12.13,261,"Cross-shore_71,Offshore_55,Onshore_135","BRIEF_SHOWERS_5,BRIEF_SHOWERS_POSSIBLE_12,CLEAR_81,CLOUDY_37,DRIZZLE_10,LIGHT_RAIN_18,LIGHT_SHOWERS_42,LIGHT_SHOWERS_POSSIBLE_3,MOSTLY_CLOUDY_1,NIGHT_BRIEF_SHOWERS_1,NIGHT_BRIEF_SHOWERS_POSSIBLE_3,NIGHT_CLEAR_7,NIGHT_CLOUDY_6,NIGHT_LIGHT_RAIN_6,NIGHT_LIGHT_SHOWERS_5,NIGHT_OVERCAST_3,OVERCAST_15,RAIN_6"
614126e38bf6a06c655a86d7,58.0139,-3.8397,Brora Beach,1.36,0.28,0.44,12.21,12.21,261,"Cross-shore_68,Offshore_121,Onshore_72","BRIEF_SHOWERS_11,BRIEF_SHOWERS_POSSIBLE_3,CLEAR_80,CLOUDY_16,DRIZZLE_2,LIGHT_RAIN_16,LIGHT_SHOWERS_49,MOSTLY_CLEAR_1,MOSTLY_CLOUDY_18,NIGHT_BRIEF_SHOWERS_5,NIGHT_CLEAR_8,NIGHT_CLOUDY_7,NIGHT_LIGHT_SHOWERS_4,NIGHT_MOSTLY_CLEAR_1,NIGHT_OVERCAST_1,OVERCAST_39"
6141275638db430b18b7f862,57.6714,-2.5534,Boyndie Bay,1.18,0.48,0.75,12.13,12.13,261,"Cross-shore_66,Offshore_65,Onshore_130","BRIEF_SHOWERS_5,BRIEF_SHOWERS_POSSIBLE_12,CLEAR_81,CLOUDY_37,DRIZZLE_10,LIGHT_RAIN_18,LIGHT_SHOWERS_42,LIGHT_SHOWERS_POSSIBLE_3,MOSTLY_CLOUDY_1,NIGHT_BRIEF_SHOWERS_1,NIGHT_BRIEF_SHOWERS_POSSIBLE_3,NIGHT_CLEAR_7,NIGHT_CLOUDY_6,NIGHT_LIGHT_RAIN_6,NIGHT_LIGHT_SHOWERS_5,NIGHT_OVERCAST_3,OVERCAST_15,RAIN_6"
6141282be13493bbe80b21ba,58.3067,-6.7571,Isle of Lewis,1.91,0.69,1.07,12.34,12.34,261,"Cross-shore_70,Offshore_24,Onshore_167","BRIEF_SHOWERS_10,BRIEF_SHOWERS_POSSIBLE_10,CLEAR_75,CLOUDY_18,DRIZZLE_3,FOG_1,LIGHT_RAIN_14,LIGHT_SHOWERS_41,LIGHT_SHOWERS_POSSIBLE_2,MIST_2,MOSTLY_CLEAR_10,MOSTLY_CLOUDY_18,NIGHT_BRIEF_SHOWERS_1,NIGHT_BRIEF_SHOWERS_POSSIBLE_1,NIGHT_CLEAR_19,NIGHT_CLOUDY_1,NIGHT_LIGHT_SHOWERS_1,NIGHT_LIGHT_SHOWERS_POSSIBLE_1,NIGHT_OVERCAST_2,OVERCAST_31"
614128affe354c18e41ac07b,58.1643,-7.0914,Mangersta,1.49,0.7,1.1,12.35,12.35,261,"Cross-shore_97,Offshore_17,Onshore_147","BRIEF_SHOWERS_3,BRIEF_SHOWERS_POSSIBLE_14,CLEAR_109,CLOUDY_28,DRIZZLE_4,FOG_1,LIGHT_RAIN_18,LIGHT_SHOWERS_29,LIGHT_SHOWERS_POSSIBLE_2,MOSTLY_CLEAR_3,MOSTLY_CLOUDY_12,NIGHT_BRIEF_SHOWERS_POSSIBLE_3,NIGHT_CLEAR_15,NIGHT_CLOUDY_1,NIGHT_LIGHT_SHOWERS_4,NIGHT_LIGHT_SHOWERS_POSSIBLE_1,NIGHT_MOSTLY_CLEAR_1,NIGHT_OVERCAST_1,OVERCAST_12"
6141294a8c7d86fd3979b20e,57.8265,-7.0625,Scarasta,1.33,0.7,1.1,12.31,12.31,261,"Cross-shore_75,Offshore_16,Onshore_170","BRIEF_SHOWERS_4,BRIEF_SHOWERS_POSSIBLE_12,CLEAR_128,CLOUDY_21,DRIZZLE_6,LIGHT_RAIN_19,LIGHT_SHOWERS_27,LIGHT_SHOWERS_POSSIBLE_3,MOSTLY_CLOUDY_8,NIGHT_BRIEF_SHOWERS_POSSIBLE_3,NIGHT_CLEAR_17,NIGHT_LIGHT_SHOWERS_3,NIGHT_LIGHT_SHOWERS_POSSIBLE_1,NIGHT_MOSTLY_CLOUDY_1,NIGHT_OVERCAST_1,OVERCAST_6,RAIN_1"
614129ba6259690237aade0b,57.6277,-7.5047,Hosta,1.13,0.73,1.14,12.36,12.36,261,"Cross-shore_71,Offshore_31,Onshore_159","BRIEF_SHOWERS_2,BRIEF_SHOWERS_POSSIBLE_19,CLEAR_138,CLOUDY_23,DRIZZLE_4,LIGHT_RAIN_13,LIGHT_SHOWERS_16,MOSTLY_CLEAR_1,MOSTLY_CLOUDY_6,NIGHT_BRIEF_SHOWERS_1,NIGHT_BRIEF_SHOWERS_POSSIBLE_3,NIGHT_CLEAR_17,NIGHT_CLOUDY_2,NIGHT_DRIZZLE_1,NIGHT_LIGHT_SHOWERS_2,OVERCAST_13"
61412bdffb735953d780ddf8,58.4907,-6.2257,Port of Ness,1.26,0.32,0.5,12.08,12.08,261,"Cross-shore_65,Offshore_140,Onshore_56","BRIEF_SHOWERS_1,BRIEF_SHOWERS_POSSIBLE_25,CLEAR_96,CLOUDY_35,DRIZZLE_6,LIGHT_RAIN_15,LIGHT_SHOWERS_29,LIGHT_SHOWERS_POSSIBLE_1,MOSTLY_CLEAR_1,MOSTLY_CLOUDY_8,NIGHT_BRIEF_SHOWERS_POSSIBLE_1,NIGHT_CLEAR_14,NIGHT_CLOUDY_4,NIGHT_LIGHT_SHOWERS_3,NIGHT_LIGHT_SHOWERS_POSSIBLE_1,NIGHT_MOSTLY_CLOUDY_3,OVERCAST_17,RAIN_1"
61412c36efa86e5c6ae23cf3,58.3147,-6.7386,Dalbeg,1.91,0.69,1.07,12.34,12.34,261,"Cross-shore_70,Offshore_24,Onshore_167","BRIEF_SHOWERS_10,BRIEF_SHOWERS_POSSIBLE_10,CLEAR_75,CLOUDY_18,DRIZZLE_3,FOG_1,LIGHT_RAIN_14,LIGHT_SHOWERS_41,LIGHT_SHOWERS_POSSIBLE_2,MIST_2,MOSTLY_CLEAR_10,MOSTLY_CLOUDY_18,NIGHT_BRIEF_SHOWERS_1,NIGHT_BRIEF_SHOWERS_POSSIBLE_1,NIGHT_CLEAR_19,NIGHT_CLOUDY_1,NIGHT_LIGHT_SHOWERS_1,NIGHT_LIGHT_SHOWERS_POSSIBLE_1,NIGHT_OVERCAST_2,OVERCAST_31"
61412c9041bea2809ed27c93,58.2227,-6.9685,Cliff,1.47,0.62,0.96,12.36,12.36,261,"Cross-shore_111,Offshore_19,Onshore_131","BRIEF_SHOWERS_3,BRIEF_SHOWERS_POSSIBLE_14,CLEAR_109,CLOUDY_28,DRIZZLE_4,FOG_1,LIGHT_RAIN_18,LIGHT_SHOWERS_29,LIGHT_SHOWERS_POSSIBLE_2,MOSTLY_CLEAR_3,MOSTLY_CLOUDY_12,NIGHT_BRIEF_SHOWERS_POSSIBLE_3,NIGHT_CLEAR_15,NIGHT_CLOUDY_1,NIGHT_LIGHT_SHOWERS_4,NIGHT_LIGHT_SHOWERS_POSSIBLE_1,NIGHT_MOSTLY_CLEAR_1,NIGHT_OVERCAST_1,OVERCAST_12"
61412d56e1349329ce0b21c0,57.637,-6.2311,Staffin Bay,1.46,0.41,0.64,12.26,12.26,261,"Cross-shore_21,Offshore_116,Onshore_124","BRIEF_SHOWERS_7,BRIEF_SHOWERS_POSSIBLE_14,CLEAR_108,CLOUDY_24,DRIZZLE_10,LIGHT_RAIN_20,LIGHT_SHOWERS_33,MOSTLY_CLEAR_1,MOSTLY_CLOUDY_12,NIGHT_BRIEF_SHOWERS_POSSIBLE_7,NIGHT_CLEAR_15,NIGHT_CLOUDY_2,NIGHT_LIGHT_SHOWERS_1,NIGHT_LIGHT_SHOWERS_POSSIBLE_1,OVERCAST_5,RAIN_1"
61412dcc4afde90cf2a188f1,57.2843,-6.4598,Talisker Bay,1.52,0.58,0.9,12.45,12.45,261,"Cross-shore_99,Offshore_49,Onshore_113","BRIEF_SHOWERS_4,BRIEF_SHOWERS_POSSIBLE_17,CLEAR_118,CLOUDY_11,DRIZZLE_7,LIGHT_RAIN_15,LIGHT_SHOWERS_31,LIGHT_SHOWERS_POSSIBLE_1,MOSTLY_CLEAR_3,MOSTLY_CLOUDY_9,NIGHT_BRIEF_SHOWERS_1,NIGHT_BRIEF_SHOWERS_POSSIBLE_1,NIGHT_CLEAR_21,NIGHT_LIGHT_SHOWERS_2,NIGHT_MOSTLY_CLOUDY_1,OVERCAST_16,RAIN_3"
61412e4611f2d8d166c20b6c,55.7791,-6.4621,Islay,1.44,0.77,1.2,12.78,12.78,261,"Cross-shore_82,Offshore_51,Onshore_128","BRIEF_SHOWERS_4,BRIEF_SHOWERS_POSSIBLE_21,CLEAR_153,CLOUDY_18,DRIZZLE_5,LIGHT_RAIN_2,LIGHT_SHOWERS_16,MOSTLY_CLEAR_1,MOSTLY_CLOUDY_4,NIGHT_BRIEF_SHOWERS_POSSIBLE_1,NIGHT_CLEAR_19,NIGHT_CLOUDY_1,NIGHT_DRIZZLE_1,NIGHT_LIGHT_SHOWERS_7,OVERCAST_8"
61412eac8bf6a0393d5a86dd,56.468,-6.9752,Port Bharrapol,1.25,0.72,1.12,12.57,12.57,261,"Cross-shore_48,Offshore_32,Onshore_181","BRIEF_SHOWERS_1,BRIEF_SHOWERS_POSSIBLE_20,CLEAR_139,CLOUDY_24,DRIZZLE_4,LIGHT_RAIN_8,LIGHT_SHOWERS_18,MOSTLY_CLEAR_1,MOSTLY_CLOUDY_2,NIGHT_BRIEF_SHOWERS_POSSIBLE_1,NIGHT_CLEAR_19,NIGHT_CLOUDY_5,NIGHT_LIGHT_SHOWERS_1,OVERCAST_18"
61412f22a125417866613ad0,55.8115,-6.4609,Saligo Bay,1.45,0.75,1.17,12.78,12.78,261,"Cross-shore_37,Offshore_43,Onshore_181","BRIEF_SHOWERS_4,BRIEF_SHOWERS_POSSIBLE_21,CLEAR_153,CLOUDY_17,DRIZZLE_5,LIGHT_RAIN_2,LIGHT_SHOWERS_17,MOSTLY_CLEAR_1,MOSTLY_CLOUDY_4,NIGHT_BRIEF_SHOWERS_POSSIBLE_1,NIGHT_CLEAR_19,NIGHT_CLOUDY_1,NIGHT_DRIZZLE_1,NIGHT_LIGHT_SHOWERS_7,OVERCAST_8"
