_id,lat,lon,name,monthly_mean_swell_rating,monthly_mean_wave_height_min,monthly_mean_wave_height_max,monthly_mean_water_temperature_max,monthly_mean_water_temperature_min,n_samples_per_month,wind_times,weather_times
584204204e65fad6a7709ad5,21.866,-72.134,Pine Cay,2,0.52,0.83,27,27,1,Offshore_1,NIGHT_MOSTLY_CLOUDY_1
584204204e65fad6a7709ad6,14.058,-60.976,Winjammer,1,0.02,0.32,28,28,1,Offshore_1,NIGHT_CLEAR_1
584204204e65fad6a7709ad7,12.175,-68.866,Playa Kanoa,1,0.56,0.88,28,28,1,Cross-shore_1,NIGHT_CLEAR_1
584204204e65fad6a7709ad8,11.999,-68.649,Klein,1,0.52,0.82,28,28,1,Cross-shore_1,NIGHT_CLEAR_1
584204204e65fad6a7709ad9,18.319,-64.945,Sprat Bay,1,0,0.25,27,27,1,Offshore_1,NIGHT_SHOWERS_1
584204204e65fad6a7709ada,18.326,-64.797,Turner Bay,1,0.11,0.42,27,27,1,Offshore_1,NIGHT_CLEAR_1
584204204e65fad6a7709adb,18.371,-64.955,Hull Bay,2,1.35,2.11,27,27,1,Cross-shore_1,NIGHT_MOSTLY_CLEAR_1
584204204e65fad6a7709adc,17.71,-64.672,Fareham,3,1.33,1.59,27,27,1,Cross-shore_1,NIGHT_CLEAR_1
584204204e65fad6a7709add,18.316,-64.701,John's Folly,2,1.32,1.58,27,27,1,Onshore_1,NIGHT_CLEAR_1
584204204e65fad6a7709ade,-34.643,-54.153,La aguada,1,0.63,0.99,21,21,1,Onshore_1,NIGHT_LIGHT_RAIN_1
584204204e65fad6a7709adf,-34.663,-54.183,Zanja honda,1,0.71,1.12,21,21,1,Onshore_1,NIGHT_LIGHT_RAIN_1
584204204e65fad6a7709ae0,-34.92,-54.863,La Barra,1,0.44,0.69,22,22,1,Onshore_1,NIGHT_LIGHT_SHOWERS_1
584204204e65fad6a7709ae1,-34.963,-54.939,El emir,1,0.44,0.69,22,22,1,Cross-shore_1,NIGHT_LIGHT_RAIN_1
584204204e65fad6a7709ae2,-34.768,-55.71,Parque del Plata,1,0.34,0.64,22,22,1,Cross-shore_1,NIGHT_LIGHT_RAIN_1
584204204e65fad6a7709ae3,-7.427,158.316,Lulu's Left,2,0.67,0.98,31,31,1,Cross-shore_1,NIGHT_RAIN_1
584204204e65fad6a7709ae4,-7.431,158.321,Dari Rights,2,0.69,1,31,31,1,Cross-shore_1,NIGHT_RAIN_1
584204204e65fad6a7709ae5,-7.571,158.783,Kumars,2,0.69,0.99,30,30,1,Onshore_1,NIGHT_LIGHT_RAIN_1
584204204e65fad6a7709ae6,-43.845,172.74,Magnet Bay,3,0.88,1.38,14,14,1,Cross-shore_1,NIGHT_CLEAR_1
584204204e65fad6a7709ae8,14.903,-23.522,Coragi,1,0.25,0.56,24,24,1,Offshore_1,CLEAR_1
584204204e65fad6a7709ae9,16.606,-22.931,Ponta Preta,1,0.59,0.93,23,23,1,Offshore_1,CLEAR_1
584204204e65fad6a7709aea,14.9164,-23.506,Cocos Beach Praia,1,0.06,0.36,24,24,1,Offshore_1,CLEAR_1
584204204e65fad6a7709aeb,5.934,80.527,Matara,3,1.71,2.67,30,30,1,Onshore_1,MOSTLY_CLOUDY_1
584204204e65fad6a7709aec,6.125,80.105,Hikkaduwa,3,1.57,2.46,30,30,1,Onshore_1,CLEAR_1
584204204e65fad6a7709aed,-37.868,148.058,Red Bluff,1,0.02,0.33,18,18,1,Offshore_1,NIGHT_CLEAR_1
584204204e65fad6a7709aee,-34.661,135.347,Flatrock,1,1.05,1.1,16,16,1,Onshore_1,CLEAR_1
584204204e65fad6a7709aef,-37.884,147.997,Lakes Entrance,1,0.09,0.4,18,18,1,Cross-shore_1,NIGHT_CLEAR_1
584204204e65fad6a7709af0,-38.051,140.631,Posties,2,1.48,1.77,17,17,1,Onshore_1,CLOUDY_1
584204204e65fad6a7709af1,-37.129,139.792,Robe Long Beach,3,1.02,1.21,16,16,1,Offshore_1,DRIZZLE_1
584204204e65fad6a7709af2,-16.178,179.052,Rangs,2,0.53,0.84,30,30,1,Cross-shore_1,NIGHT_CLEAR_1
584204204e65fad6a7709af3,24.955,120.998,Taoyuan Beachbreak,0,0,0.11,24,24,1,Onshore_1,LIGHT_RAIN_1
584204204e65fad6a7709af4,6.006,80.244,Unawatuna,3,1.61,2.51,30,30,1,Cross-shore_1,MOSTLY_CLOUDY_1
584204204e65fad6a7709af5,5.971,80.431,Weligama Bay,3,1.71,2.67,30,30,1,Onshore_1,MOSTLY_CLOUDY_1
584204204e65fad6a7709af6,6.0305,80.2371,Galle,3,1.65,1.97,30,30,1,Onshore_1,BRIEF_SHOWERS_1
584204204e65fad6a7709af7,5.942,80.455,Mirissa Beach,3,1.51,2.36,30,30,1,Onshore_1,MOSTLY_CLOUDY_1
584204204e65fad6a7709af8,-34.898,-55.225,Punta Negra,1,0.39,0.61,22,22,1,Cross-shore_1,NIGHT_RAIN_1
584204204e65fad6a7709af9,-34.596,-54.122,El Barco,2,1.63,1.94,21,21,1,Onshore_1,NIGHT_LIGHT_RAIN_1
584204204e65fad6a7709afa,9.4,-82.245,Bluff Beach,3,0.63,0.98,29,29,1,Onshore_1,NIGHT_CLEAR_1
584204204e65fad6a7709afb,9.382,-82.235,Dumpers,3,0.41,0.71,29,29,1,Offshore_1,NIGHT_BRIEF_SHOWERS_POSSIBLE_1
584204204e65fad6a7709afc,9.374,-82.238,Paunch,2,0.54,0.84,29,29,1,Cross-shore_1,NIGHT_CLEAR_1
584204204e65fad6a7709afd,9.361,-82.205,Silverbacks,3,0.63,0.98,29,29,1,Onshore_1,NIGHT_CLEAR_1
584204204e65fad6a7709afe,9.35,-82.195,Wizard Beach,3,0.63,0.98,29,29,1,Onshore_1,NIGHT_CLEAR_1
584204204e65fad6a7709aff,35.29,139.557,Koiso,1,0.06,0.37,16,16,1,Offshore_1,MOSTLY_CLOUDY_1
584204204e65fad6a7709b01,9.355,-82.226,Careneros,3,0.6,0.94,29,29,1,Onshore_1,NIGHT_CLEAR_1
584204204e65fad6a7709b03,43.821,7.816,Sanremo,0,1.17,1.83,15,15,1,Onshore_1,CLEAR_1
584204204e65fad6a7709b04,43.825,7.843,Bistrot,0,0.82,1.29,15,15,1,Onshore_1,CLEAR_1
584204204e65fad6a7709b05,43.95,8.153,Andora Liguria,0,0.7,1.1,15,15,1,Onshore_1,CLEAR_1
584204204e65fad6a7709b06,44.006,8.174,Alassio,0,0.71,1.01,15,15,1,Cross-shore_1,CLEAR_1
584204204e65fad6a7709b07,44.39,8.668,Arenzano,1,1.18,1.84,15,15,1,Onshore_1,LIGHT_SHOWERS_1
584204204e65fad6a7709b08,44.391,8.956,Capo Marina,3,1.2,1.88,14,14,1,Onshore_1,LIGHT_SHOWERS_1
584204204e65fad6a7709b09,44.358,8.577,Varazze,1,0.85,1.33,15,15,1,Onshore_1,LIGHT_SHOWERS_1
584204204e65fad6a7709b0a,44.423,8.824,Multedo,2,1.04,1.34,14,14,1,Onshore_1,LIGHT_SHOWERS_1
584204204e65fad6a7709b0b,44.041,8.223,Albenga,0,0.64,0.94,15,15,1,Onshore_1,CLEAR_1
584204204e65fad6a7709b0c,44.377,9.069,Bogliasco,2,1.37,1.67,14,14,1,Onshore_1,LIGHT_SHOWERS_1
584204204e65fad6a7709b0d,44.36,9.141,Recco,2,1.17,1.83,14,14,1,Onshore_1,LIGHT_SHOWERS_1
584204204e65fad6a7709b0e,44.24,9.482,Moneglia,2,0.74,1.05,14,14,1,Onshore_1,LIGHT_SHOWERS_1
584204204e65fad6a7709b0f,44.31,9.331,Entella,1,0.94,1.47,14,14,1,Onshore_1,LIGHT_SHOWERS_1
584204204e65fad6a7709b10,44.17,9.607,Levanto,2,0.97,1.51,14,14,1,Onshore_1,LIGHT_SHOWERS_1
584204204e65fad6a7709b11,44.082,9.905,Lerici,2,0.84,1.31,14,14,1,Onshore_1,LIGHT_SHOWERS_1
584204204e65fad6a7709b12,44.048,10.002,Marinella di Sarzana,2,0.5,0.8,14,14,1,Onshore_1,LIGHT_SHOWERS_1
584204204e65fad6a7709b13,43.978,10.139,Cinquale,2,0.87,1.18,14,14,1,Onshore_1,LIGHT_RAIN_1
584204204e65fad6a7709b14,43.957,10.165,Pontile,2,1.02,1.32,14,14,1,Onshore_1,LIGHT_RAIN_1
584204204e65fad6a7709b15,43.864,10.24,Tito del Molo,2,0.85,1.33,15,15,1,Onshore_1,LIGHT_SHOWERS_1
584204204e65fad6a7709b16,43.862,10.233,Bocchetta,2,0.9,1.2,14,14,1,Onshore_1,LIGHT_SHOWERS_1
584204204e65fad6a7709b17,43.52,10.311,Bagni Fiume,1,1.17,1.82,15,15,1,Onshore_1,LIGHT_SHOWERS_1
584204204e65fad6a7709b18,43.398,10.425,Garagola,2,0.91,1.42,15,15,1,Onshore_1,RAIN_1
584204204e65fad6a7709b19,43.382,10.429,Lillatro,2,0.62,0.97,15,15,1,Onshore_1,RAIN_1
584204204e65fad6a7709b1a,42.804,10.268,Scaglieri,0,0,0.11,16,16,1,Onshore_1,LIGHT_SHOWERS_1
584204204e65fad6a7709b1b,42.748,10.24,Marina di Campo,1,0.13,0.44,16,16,1,Offshore_1,LIGHT_SHOWERS_1
584204204e65fad6a7709b1c,42.758,10.299,Lacona,2,0.52,0.83,16,16,1,Offshore_1,LIGHT_SHOWERS_1
584204204e65fad6a7709b1d,42.736,10.177,Secchetto,2,0.91,1.22,16,16,1,Offshore_1,LIGHT_SHOWERS_1
584204204e65fad6a7709b1e,42.761,10.325,Margidore,2,0.76,1.06,16,16,1,Offshore_1,LIGHT_SHOWERS_1
584204204e65fad6a7709b1f,42.038,11.916,Pura Vida,1,0.46,0.77,15,15,1,Onshore_1,CLEAR_1
584204204e65fad6a7709b20,42.79,10.244,Procchio,0,0,0.09,16,16,1,Onshore_1,LIGHT_SHOWERS_1
584204204e65fad6a7709b21,42.416,11.279,Ansedonia,1,1.1,1.73,16,16,1,Onshore_1,BRIEF_SHOWERS_POSSIBLE_1
584204204e65fad6a7709b22,42.037,11.875,Porto,1,0.94,1.25,15,15,1,Onshore_1,CLEAR_1
584204204e65fad6a7709b23,42.029,11.839,Banzai,1,1.15,1.45,16,16,1,Onshore_1,CLEAR_1
584204204e65fad6a7709b24,41.209,13.564,Sant Agostino,1,0.37,0.67,16,16,1,Cross-shore_1,CLEAR_1
584204204e65fad6a7709b25,41.451,12.637,Marinaretti,1,0.61,0.96,16,16,1,Onshore_1,CLEAR_1
584204204e65fad6a7709b26,41.248,13.035,Saporetti,1,0.47,0.77,16,16,1,Offshore_1,CLEAR_1
584204204e65fad6a7709b27,45.667,13.116,Lignano Pineta,2,1.2,1.51,12,12,1,Onshore_1,CLOUDY_1
584204204e65fad6a7709b28,44.561,12.283,Adria,2,1.08,1.68,13,13,1,Cross-shore_1,OVERCAST_1
584204204e65fad6a7709b29,40.672,14.773,Salerno Rivermouth,1,0.17,0.48,16,16,1,Onshore_1,CLEAR_1
584204204e65fad6a7709b2a,44.526,12.28,Lamone,3,1.24,1.93,13,13,1,Offshore_1,OVERCAST_1
584204204e65fad6a7709b2b,44.54,12.281,Carabiniere,3,0.91,1.22,13,13,1,Offshore_1,OVERCAST_1
584204204e65fad6a7709b2c,44.485,12.289,La Diga,3,1.24,1.93,13,13,1,Offshore_1,OVERCAST_1
584204204e65fad6a7709b2d,45.425,12.437,Punta Sabbioni,2,1.23,1.92,13,13,1,Onshore_1,CLOUDY_1
584204204e65fad6a7709b2e,44.079,12.577,Rock Island,2,0.5,0.8,13,13,1,Cross-shore_1,CLEAR_1
584204204e65fad6a7709b2f,43.937,12.866,Fiorenzuola,3,1.36,2.12,13,13,1,Offshore_1,CLEAR_1
584204204e65fad6a7709b30,43.853,13.012,Lido,3,0.76,1.07,13,13,1,Offshore_1,CLEAR_1
584204204e65fad6a7709b31,43.748,13.177,Cesano,2,0.46,0.77,13,13,1,Offshore_1,CLEAR_1
584204204e65fad6a7709b32,43.561,13.602,Portonovo,2,0.53,0.83,14,14,1,Offshore_1,CLEAR_1
584204204e65fad6a7709b33,43.565,13.59,La Nave,3,1.33,2.08,14,14,1,Cross-shore_1,CLEAR_1
584204204e65fad6a7709b34,43.532,13.622,Sasso,2,1.33,2.08,14,14,1,Cross-shore_1,CLEAR_1
584204204e65fad6a7709b35,43.161,13.812,Marina Palmense,2,1.93,2.24,14,14,1,Cross-shore_1,CLEAR_1
584204204e65fad6a7709b36,42.54,14.135,Silvi Marina,2,0.56,0.86,14,14,1,Offshore_1,CLEAR_1
584204204e65fad6a7709b37,42.152,14.718,Saraceno,1,0.43,0.73,15,15,1,Onshore_1,CLEAR_1
584204204e65fad6a7709b38,41.925,16.11,Capo Vieste,0,0.25,0.55,15,15,1,Cross-shore_1,CLEAR_1
584204204e65fad6a7709b39,38.193,13.244,Isola Delle Femmine,1,0.35,0.54,17,17,1,Cross-shore_1,CLEAR_1
584204204e65fad6a7709b3a,38.161,13.084,Magaggiari,1,0.41,0.64,16,16,1,Cross-shore_1,CLEAR_1
584204204e65fad6a7709b3b,38.181,13.162,Torre Muzzard,0,0,0.08,16,16,1,Offshore_1,CLEAR_1
584204204e65fad6a7709b3c,38.155,13.08,Praiola,0,0,0.17,16,16,1,Offshore_1,CLEAR_1
584204204e65fad6a7709b3d,38.087,13.076,Ciammarita,1,0.34,0.53,17,17,1,Offshore_1,CLEAR_1
584204204e65fad6a7709b3e,38.177,12.738,San Vito,0,0,0.09,16,16,1,Offshore_1,CLEAR_1
584204204e65fad6a7709b3f,37.333,13.393,Backdoor,1,0.31,0.62,16,16,1,Cross-shore_1,CLEAR_1
584204204e65fad6a7709b40,38.09,12.656,Cornino,2,0.13,0.44,16,16,1,Offshore_1,CLEAR_1
584204204e65fad6a7709b41,37.232,13.621,Ponente,1,0.27,0.58,16,16,1,Cross-shore_1,CLEAR_1
584204204e65fad6a7709b42,36.701,15.125,Morghella,1,0.11,0.41,17,17,1,Onshore_1,CLEAR_1
584204204e65fad6a7709b43,37.471,15.087,Playa di Catania,2,0.26,0.56,16,16,1,Onshore_1,CLEAR_1
584204204e65fad6a7709b44,40.98,8.856,Badesi,1,0.01,0.32,15,15,1,Onshore_1,BRIEF_SHOWERS_POSSIBLE_1
584204204e65fad6a7709b45,41.23,9.167,Santa Reparata,0,0,0.08,15,15,1,Onshore_1,CLEAR_1
584204204e65fad6a7709b46,41.017,8.885,Marinedda,1,0.44,0.69,15,15,1,Onshore_1,BRIEF_SHOWERS_1
584204204e65fad6a7709b47,40.751,8.155,Silver Rock,2,0.95,1.48,16,16,1,Onshore_1,LIGHT_SHOWERS_1
584204204e65fad6a7709b48,40.684,8.203,Porto Ferro,2,0.81,1.27,16,16,1,Onshore_1,LIGHT_SHOWERS_1
584204204e65fad6a7709b49,40.572,8.299,La Maddalenetta,1,0.74,1.05,16,16,1,Onshore_1,LIGHT_SHOWERS_1
584204204e65fad6a7709b4a,40.103,8.489,Santa Caterina,2,0.78,1.08,15,15,1,Onshore_1,CLOUDY_1
584204204e65fad6a7709b4b,40.495,8.367,La Speranza,2,0.84,1.31,16,16,1,Onshore_1,LIGHT_SHOWERS_1
584204204e65fad6a7709b4c,40.087,8.491,S'Archittu,2,0.9,1.4,15,15,1,Onshore_1,CLOUDY_1
584204204e65fad6a7709b4d,40.049,8.398,Sa Mesa Longa,2,0.9,1.4,15,15,1,Onshore_1,CLOUDY_1
584204204e65fad6a7709b4e,39.545,8.446,Piscinas,2,0.92,1.44,15,15,1,Onshore_1,MOSTLY_CLEAR_1
584204204e65fad6a7709b4f,40.029,8.392,Mini Capo,2,0.6,0.93,15,15,1,Onshore_1,CLOUDY_1
584204204e65fad6a7709b50,40.03,8.383,Capo Mannu,2,0.6,0.93,15,15,1,Onshore_1,CLOUDY_1
584204204e65fad6a7709b51,39.489,8.405,Scivu,2,0.73,1.04,15,15,1,Onshore_1,MOSTLY_CLEAR_1
584204204e65fad6a7709b52,39.438,8.41,Portixeddu,2,0.69,0.99,15,15,1,Onshore_1,MOSTLY_CLEAR_1
584204204e65fad6a7709b53,39.252,8.399,Goroneddu,2,0.86,1.35,15,15,1,Onshore_1,CLOUDY_1
584204204e65fad6a7709b54,39.109,8.364,Maresciallo,2,1.03,1.61,15,15,1,Onshore_1,CLOUDY_1
584204204e65fad6a7709b55,39.405,8.401,Buggerru,2,0.79,1.23,15,15,1,Onshore_1,MOSTLY_CLEAR_1
584204204e65fad6a7709b56,38.894,8.88,Chia,2,0.44,0.75,15,15,1,Offshore_1,CLEAR_1
584204204e65fad6a7709b57,38.88,8.86,Pipeline,3,0.63,0.99,15,15,1,Offshore_1,CLEAR_1
584204204e65fad6a7709b58,38.995,9.019,Su Guventeddu,3,0.76,1.18,15,15,1,Offshore_1,CLEAR_1
584204204e65fad6a7709b59,39.204,9.167,Poetto,3,0.76,1.18,15,15,1,Offshore_1,CLEAR_1
584204204e65fad6a7709b5a,39.205,9.313,Racca Point,3,0.76,1.18,15,15,1,Offshore_1,CLEAR_1
584204204e65fad6a7709b5b,39.133,9.428,Solanas,1,0.31,0.61,15,15,1,Cross-shore_1,CLEAR_1
584204204e65fad6a7709b5c,39.122,9.526,Porto Guinco,2,0.76,1.19,15,15,1,Offshore_1,CLEAR_1
584204204e65fad6a7709b5d,30.229,-88.117,Dauphin Island,1,0.19,0.49,18,18,1,Onshore_1,NIGHT_CLEAR_1
584204204e65fad6a7709b5e,39.207,9.565,Sant Elmo,3,0.83,1.14,15,15,1,Offshore_1,CLEAR_1
584204204e65fad6a7709b5f,30.269,-87.58,Terry's Cove,2,0.35,0.66,18,18,1,Onshore_1,NIGHT_CLEAR_1
584204204e65fad6a7709b60,30.239,-87.737,West Pass,1,0.35,0.65,19,19,1,Onshore_1,NIGHT_CLEAR_1
584204204e65fad6a7709b61,30.273,-87.549,Spuds,2,0.37,0.67,18,18,1,Onshore_1,NIGHT_CLEAR_1
584204204e65fad6a7709b62,30.27,-87.562,Alabama Point,2,0.47,0.73,18,18,1,Onshore_1,NIGHT_CLEAR_1
584204204e65fad6a7709b63,29.086,-90.222,Fourchon,1,0.6,0.9,20,20,1,Onshore_1,NIGHT_CLEAR_1
584204204e65fad6a7709b64,29.769,-93.46,Holly Beach,1,0.67,0.97,19,19,1,Onshore_1,NIGHT_DRIZZLE_1
584204204e65fad6a7709b65,29.894,-88.823,Chandeleur Islands,1,0.18,0.28,19,19,1,Cross-shore_1,NIGHT_CLEAR_1
584204204e65fad6a7709b66,29.201,-90.038,Grande Isle,1,0.5,0.8,20,20,1,Onshore_1,NIGHT_CLEAR_1
584204204e65fad6a7709b67,33.047,-16.346,Supertubes (Vila Baleira),1,0,0.25,19,19,1,Offshore_1,CLEAR_1
584204204e65fad6a7709b68,32.769,-16.821,Porto da Cruz,3,1.42,2.22,18,18,1,Offshore_1,CLEAR_1
584204204e65fad6a7709b6a,32.832,-16.991,Ponta Delgada,3,3.14,3.45,19,19,1,Onshore_1,CLEAR_1
584204204e65fad6a7709b6b,32.87,-17.188,Ponta de Tristao,3,1.97,3.08,18,18,1,Onshore_1,CLEAR_1
584204204e65fad6a7709b6c,32.7,-17.137,Madalena do Mar,2,0.3,0.48,19,19,1,Cross-shore_1,CLEAR_1
584204204e65fad6a7709b6d,32.668,-17.062,Lugar de Baixo,3,0.52,0.83,19,19,1,Onshore_1,CLEAR_1
584204204e65fad6a7709b6e,45.204,-65.964,Mispec Beach,1,0.25,0.39,2,2,1,Onshore_1,NIGHT_CLEAR_1
584204204e65fad6a7709b6f,45.629,-64.848,Dennis Beach,2,0.36,0.66,2,2,1,Cross-shore_1,NIGHT_CLEAR_1
584204204e65fad6a7709b71,22.266,-97.784,Escolleras,2,1.02,1.33,25,25,1,Onshore_1,NIGHT_CLEAR_1
584204204e65fad6a7709b72,19.174,-96.119,Marti,3,0.77,1.07,25,25,1,Offshore_1,NIGHT_CLEAR_1
584204204e65fad6a7709b73,19.219,-96.161,Playa Norte,3,0.79,1.1,25,25,1,Offshore_1,NIGHT_CLEAR_1
584204204e65fad6a7709b74,19.162,-96.101,Destapador,3,0.77,1.07,25,25,1,Offshore_1,NIGHT_CLEAR_1
584204204e65fad6a7709b75,19.105,-96.098,Tampi,3,0.77,1.07,25,25,1,Offshore_1,NIGHT_CLEAR_1
584204204e65fad6a7709b76,19.104,-96.096,Costalitos,3,0.77,1.07,25,25,1,Offshore_1,NIGHT_CLEAR_1
584204204e65fad6a7709b77,-8.826,13.208,Chicala,3,0.84,1.31,30,30,1,Cross-shore_1,CLEAR_1
584204204e65fad6a7709b78,18.82,-95.832,Camaronera,3,0.73,1.03,25,25,1,Offshore_1,NIGHT_CLEAR_1
584204204e65fad6a7709b79,-9.251,13.092,Miradouro,3,0.96,1.15,30,30,1,Onshore_1,CLEAR_1
584204204e65fad6a7709b7a,-8.861,13.157,Mussulo,1,0,0.21,30,30,1,Offshore_1,CLEAR_1
584204214e65fad6a7709b7b,-9.113,13.004,Shipwreck,2,0.58,0.91,30,30,1,Onshore_1,THUNDER_SHOWERS_1
584204214e65fad6a7709b7c,-9.027,13.002,Buraco,2,0.49,0.77,30,30,1,Offshore_1,THUNDER_SHOWERS_1
584204214e65fad6a7709b7d,-11.226,13.833,Sumbe,3,0.39,0.69,29,29,1,Cross-shore_1,CLEAR_1
584204214e65fad6a7709b7e,-9.359,13.152,Barra da Cuanza,3,0.74,1.05,30,30,1,Cross-shore_1,THUNDER_STORMS_1
584204214e65fad6a7709b7f,-9.677,13.2,Cabo Ledo,3,0.9,1.4,30,30,1,Onshore_1,CLEAR_1
584204214e65fad6a7709b80,4.744,-2.086,Cape Three Points,3,0.96,1.5,29,29,1,Onshore_1,CLEAR_1
584204214e65fad6a7709b81,-11.316,13.813,Quicombo,3,0.63,0.93,29,29,1,Cross-shore_1,CLEAR_1
584204214e65fad6a7709b82,4.858,-2.246,Axim,2,0.73,1.03,29,29,1,Onshore_1,CLEAR_1
584204214e65fad6a7709b83,4.808,-1.93,Busua Beach,2,0.92,1.44,29,29,1,Onshore_1,CLEAR_1
584204214e65fad6a7709b84,4.874,-1.782,Betty's,2,0.93,1.46,29,29,1,Onshore_1,CLEAR_1
584204214e65fad6a7709b85,5.086,-1.347,Elmina,2,0.89,1.4,29,29,1,Cross-shore_1,CLEAR_1
584204214e65fad6a7709b86,5.419,-0.462,Fete,3,0.9,1.41,30,30,1,Onshore_1,CLEAR_1
584204214e65fad6a7709b87,5.103,-1.242,University,2,0.93,1.23,29,29,1,Onshore_1,CLEAR_1
584204214e65fad6a7709b88,5.496,-0.354,Krokrobite,2,0.84,1.32,29,29,1,Cross-shore_1,HEAVY_THUNDER_STORMS_1
584204214e65fad6a7709b89,5.56,-0.142,Labadi Beach,2,0.86,1.35,29,29,1,Cross-shore_1,CLEAR_1
584204214e65fad6a7709b8a,5.7,0.106,Pram Pram,2,0.77,1.08,29,29,1,Cross-shore_1,HEAVY_THUNDER_STORMS_1
584204214e65fad6a7709b8b,-21.519,13.856,Bocock's Bay,1,0.68,0.99,17,17,1,Cross-shore_1,CLEAR_1
584204214e65fad6a7709b8c,-21.766,13.959,Factory Point,2,0.34,0.65,17,17,1,Cross-shore_1,MOSTLY_CLEAR_1
584204214e65fad6a7709b8d,-21.77,13.95,Cape Cross,2,0.59,0.89,17,17,1,Cross-shore_1,MOSTLY_CLEAR_1
584204214e65fad6a7709b8e,5.337,-0.616,St. Charles,2,0.9,1.41,30,30,1,Onshore_1,CLEAR_1
584204214e65fad6a7709b8f,-22.645,14.525,Vineta Point,2,0.49,0.79,17,17,1,Onshore_1,CLEAR_1
584204214e65fad6a7709b90,-22.812,14.542,Guns,1,0.06,0.37,17,17,1,Onshore_1,CLEAR_1
584204214e65fad6a7709b91,-25.438,14.841,East Hill Point,1,0.3,0.6,15,15,1,Cross-shore_1,CLEAR_1
584204214e65fad6a7709b92,-25.731,14.838,Spencer Bay,1,0.55,0.85,15,15,1,Offshore_1,CLEAR_1
584204214e65fad6a7709b93,-26.135,14.944,Hottentot Bay,1,0.1,0.41,15,15,1,Offshore_1,CLEAR_1
584204214e65fad6a7709b94,-27.93,15.676,Affenrucken Point,2,1.35,1.66,17,17,1,Cross-shore_1,CLEAR_1
584204214e65fad6a7709b95,-26.945,15.23,Elizabeth Bay,0,0.36,0.66,15,15,1,Cross-shore_1,CLEAR_1
584204214e65fad6a7709b96,6.753,-11.38,Fisherman's Point,1,0.35,0.55,26,26,1,Onshore_1,BRIEF_SHOWERS_POSSIBLE_1
584204214e65fad6a7709b97,6.739,-11.384,Robertsport,2,0.43,0.74,26,26,1,Onshore_1,BRIEF_SHOWERS_POSSIBLE_1
584204214e65fad6a7709b98,6.323,-10.815,Mumba Point,2,0.45,0.76,27,27,1,Onshore_1,BRIEF_SHOWERS_POSSIBLE_1
584204214e65fad6a7709b99,5.839709765458434,-10.027656677246114,Tico's,3,0.5,0.8,26,26,1,Onshore_1,CLEAR_1
584204214e65fad6a7709b9a,4.98,-1.635,Fort Sebastian,3,0.93,1.46,29,29,1,Onshore_1,CLEAR_1
584204214e65fad6a7709b9c,4.751,-2.046,Katakor,2,0.97,1.27,29,29,1,Onshore_1,CLEAR_1
584204214e65fad6a7709b9e,34.03869971264174,-118.55142341928953,Sunset Beach,3,0.57,0.87,14,14,1,Offshore_1,NIGHT_CLEAR_1
584204214e65fad6a7709b9f,34.03577735818882,-118.67668,Malibu First Point,3,0.52,0.82,13,13,1,Onshore_1,NIGHT_MOSTLY_CLEAR_1
584204214e65fad6a7709ba0,22.411,114.38,Tai Long Wan,1,0.21,0.32,23,23,1,Onshore_1,CLEAR_1
584204214e65fad6a7709ba1,-38.08,-57.536,Playa Waikiki,1,0.65,0.96,20,20,1,Onshore_1,NIGHT_LIGHT_RAIN_1
584204214e65fad6a7709ba2,-38.108,-57.566,La Serena,2,0.79,1.23,20,20,1,Cross-shore_1,NIGHT_LIGHT_RAIN_1
584204214e65fad6a7709ba3,13.509,-89.597,Mizata,2,0.5,0.78,29,29,1,Offshore_1,NIGHT_THUNDER_SHOWERS_1
584204214e65fad6a7709ba4,13.165,-88.125,Toro de Oro,3,0.9,1.08,29,29,1,Offshore_1,NIGHT_CLEAR_1
584204214e65fad6a7709ba5,13.498,-89.473,K-61,2,0.55,0.86,30,30,1,Cross-shore_1,NIGHT_CLEAR_1
584204214e65fad6a7709ba6,13.164,-88.19,Punta Mango,2,0.49,0.8,29,29,1,Offshore_1,NIGHT_CLEAR_1
584204214e65fad6a7709ba7,13.551,-89.83,Cristo de Salinitas,1,0.5,0.78,29,29,1,Cross-shore_1,NIGHT_THUNDER_SHOWERS_1
584204214e65fad6a7709ba9,49.468,-2.615,Vazon Bay,1,0.52,0.81,10,10,1,Cross-shore_1,CLEAR_1
584204214e65fad6a7709baa,13.571,-89.836,Negrei,1,0.46,0.72,29,29,1,Cross-shore_1,NIGHT_THUNDER_SHOWERS_1
584204214e65fad6a7709bab,49.49109,-2.57617,Portinfer,1,0.75,1.17,10,10,1,Onshore_1,CLEAR_1
584204214e65fad6a7709bac,13.378,-89.084,El Pimental,3,0.73,1.03,29,29,1,Offshore_1,NIGHT_CLEAR_1
584204214e65fad6a7709bad,49.504,-2.53,L'Ancresse Bay,1,0.41,0.64,10,10,1,Offshore_1,CLEAR_1
584204214e65fad6a7709bae,49.462,-2.656,Perelle Bay,3,1.02,1.59,10,10,1,Offshore_1,CLEAR_1
584204214e65fad6a7709baf,49.248,-2.202,Greve de Lecq,0,0.09,0.14,10,10,1,Offshore_1,CLEAR_1
584204214e65fad6a7709bb0,49.258,-2.23,Plemont,0,0.38,0.6,10,10,1,Cross-shore_1,CLEAR_1
